,user_id,song_id,listen_count,title,artist_name,loudness,tempo
182,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SOOSBQP12A8C1353B6,1,Anytime You Need A Friend,Mariah Carey,-7.8629999999999995,121.884
183,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SORLLRN12A58A7F1EE,1,Be With You,BeyoncA(c),-6.2589999999999995,149.91299999999998
184,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SOSNQQX12AF729C44C,4,Show You How,The Killers,-6.4670000000000005,82.90899999999999
185,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SOSELMV12A6D4FCF5A,2,Valerie,Amy Winehouse,-7.256,96.22399999999999
186,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SOPWKOX12A8C139D43,3,Genius,Kings Of Leon,-6.537999999999999,125.875
187,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SOLSJHM12A8C139B46,2,Can't Make You Love Me,Britney Spears,-3.693,107.969
188,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SOJMUAN12AB0183911,1,Street Lights,Kanye West,-9.644,125.59299999999999
189,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SOFKEDR12A8C13D381,4,You (featuring Tank) (Amended Album Version),Plies featuring Tank,-5.672000000000001,73.178
190,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SOGXSWA12A6D4FBC99,1,Fighters (feat. Matthew Santos) (Amended Album Version),Lupe Fiasco feat. Matthew Santos,-10.027000000000001,140.046
191,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SOKZILC12A6D4FBC9D,2,Go Baby (feat GemStones) (Explicit Album Version),Lupe Fiasco feat. GemStones,-5.721,200.114
192,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SOPMAEU12A67AE0C81,3,The World Turned Upside Down,Coldplay,-6.294,136.82
193,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SOPTYJX12A6701CDC6,1,Things I Don't Understand,Coldplay,-6.473,137.00799999999998
194,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SORTPHZ12A8C13D374,1,I Am The Club (Explicit Album Version),Plies,-6.947,86.96700000000001
195,7f0cecc63f9291ea7edca69307114f32f9d5860d,SOULTKQ12AB018A183,3,Nothin' On You [feat. Bruno Mars] (Album Version),B.o.B,-5.388,104.038
196,7f0cecc63f9291ea7edca69307114f32f9d5860d,SOIZLKI12A6D4F7B61,1,Supermassive Black Hole (Album Version),Muse,-3.313,120.01
197,7f0cecc63f9291ea7edca69307114f32f9d5860d,SOEHWGF12A6D4F8B2B,1,Hips Don't Lie (featuring Wyclef Jean),Shakira Featuring Wyclef Jean,-5.152,100.023
198,7f0cecc63f9291ea7edca69307114f32f9d5860d,SOEKSGJ12A67AE227E,1,Crawling (Album Version),Linkin Park,-6.0520000000000005,105.095
199,7f0cecc63f9291ea7edca69307114f32f9d5860d,SOTPQFM12AB017AC9E,5,I'm Not A Loser,Descendents,-8.867,203.29
200,7f0cecc63f9291ea7edca69307114f32f9d5860d,SOKXYUW12A8C140229,1,Check On It,BeyoncA(c) feat. Slim Thug,-4.293,110.695
201,7f0cecc63f9291ea7edca69307114f32f9d5860d,SOSQIHH12A8C13370B,1,15 Step,Radiohead,-7.057,188.91
202,7f0cecc63f9291ea7edca69307114f32f9d5860d,SOWEUOO12A6D4F6D0C,1,Given Up (Album Version),Linkin Park,-4.034,100.073
203,7f0cecc63f9291ea7edca69307114f32f9d5860d,SOEHTZE12A6310F0F2,1,One I Love,Coldplay,-7.446000000000001,134.02700000000002
204,7f0cecc63f9291ea7edca69307114f32f9d5860d,SOVAGPG12AB0189963,5,Samba De Una Nota SoA',Joa~o Gilberto,-13.277999999999999,109.10700000000001
205,7f0cecc63f9291ea7edca69307114f32f9d5860d,SOLSJHM12A8C139B46,1,Can't Make You Love Me,Britney Spears,-3.693,107.969
206,ce5c912bb8044f23fc0fc31bd986b8d0a7303db5,SOULTKQ12AB018A183,2,Nothin' On You [feat. Bruno Mars] (Album Version),B.o.B,-5.388,104.038
207,ce5c912bb8044f23fc0fc31bd986b8d0a7303db5,SOUCKDH12A8C138FF5,1,Don't Panic,Coldplay,-8.501,122.291
208,ce5c912bb8044f23fc0fc31bd986b8d0a7303db5,SOIZLKI12A6D4F7B61,1,Supermassive Black Hole (Album Version),Muse,-3.313,120.01
209,ce5c912bb8044f23fc0fc31bd986b8d0a7303db5,SOEHWGF12A6D4F8B2B,1,Hips Don't Lie (featuring Wyclef Jean),Shakira Featuring Wyclef Jean,-5.152,100.023
210,ce5c912bb8044f23fc0fc31bd986b8d0a7303db5,SOEKSGJ12A67AE227E,1,Crawling (Album Version),Linkin Park,-6.0520000000000005,105.095
211,ce5c912bb8044f23fc0fc31bd986b8d0a7303db5,SOTPQFM12AB017AC9E,1,I'm Not A Loser,Descendents,-8.867,203.29
212,ce5c912bb8044f23fc0fc31bd986b8d0a7303db5,SOHIHSR12AB0184E8F,2,Everyone's At It,Lily Allen,-6.399,116.95700000000001
213,ce5c912bb8044f23fc0fc31bd986b8d0a7303db5,SOKXYUW12A8C140229,1,Check On It,BeyoncA(c) feat. Slim Thug,-4.293,110.695
214,ce5c912bb8044f23fc0fc31bd986b8d0a7303db5,SOEHTZE12A6310F0F2,2,One I Love,Coldplay,-7.446000000000001,134.02700000000002
215,ce5c912bb8044f23fc0fc31bd986b8d0a7303db5,SONQNPM12A67020A32,1,Music Of The Sun,Rihanna,-8.298,85.976
216,ce5c912bb8044f23fc0fc31bd986b8d0a7303db5,SOOSBQP12A8C1353B6,2,Anytime You Need A Friend,Mariah Carey,-7.8629999999999995,121.884
217,ce5c912bb8044f23fc0fc31bd986b8d0a7303db5,SOTEFFR12A8C144765,1,A Dustland Fairytale,The Killers,-4.808,134.734
218,ce5c912bb8044f23fc0fc31bd986b8d0a7303db5,SOSNQQX12AF729C44C,1,Show You How,The Killers,-6.4670000000000005,82.90899999999999
219,ce5c912bb8044f23fc0fc31bd986b8d0a7303db5,SOPWKOX12A8C139D43,3,Genius,Kings Of Leon,-6.537999999999999,125.875
220,ce5c912bb8044f23fc0fc31bd986b8d0a7303db5,SOFKEDR12A8C13D381,1,You (featuring Tank) (Amended Album Version),Plies featuring Tank,-5.672000000000001,73.178
221,ce5c912bb8044f23fc0fc31bd986b8d0a7303db5,SOPMAEU12A67AE0C81,1,The World Turned Upside Down,Coldplay,-6.294,136.82
222,ce5c912bb8044f23fc0fc31bd986b8d0a7303db5,SOPTYJX12A6701CDC6,1,Things I Don't Understand,Coldplay,-6.473,137.00799999999998
223,ce5c912bb8044f23fc0fc31bd986b8d0a7303db5,SORTPHZ12A8C13D374,2,I Am The Club (Explicit Album Version),Plies,-6.947,86.96700000000001
224,03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOFKTPP12A8C1385CA,1,Hold On,Hot Chip,-6.36,134.5
225,03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOZOEYP12AB0188C9D,1,Plastic People,Four Tet,-9.857000000000001,124.04299999999999
226,03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOEKSGJ12A67AE227E,1,Crawling (Album Version),Linkin Park,-6.0520000000000005,105.095
227,03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOBEVGM12A67ADBCA7,1,Baby Boy [feat. Beyonce],Sean Paul,-7.662999999999999,91.09899999999999
228,03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOHTQAS12A6701C7BA,1,Crazy,Aerosmith,-4.277,162.343
229,03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOKXYUW12A8C140229,1,Check On It,BeyoncA(c) feat. Slim Thug,-4.293,110.695
230,03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOWEUOO12A6D4F6D0C,1,Given Up (Album Version),Linkin Park,-4.034,100.073
231,03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SONQNPM12A67020A32,6,Music Of The Sun,Rihanna,-8.298,85.976
232,03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SORLLRN12A58A7F1EE,1,Be With You,BeyoncA(c),-6.2589999999999995,149.91299999999998
233,03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOUEUYT12A58A7DB62,1,Gia,Despina Vandi,-5.529,130.02200000000002
234,03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOLSJHM12A8C139B46,1,Can't Make You Love Me,Britney Spears,-3.693,107.969
235,03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SOFKEDR12A8C13D381,1,You (featuring Tank) (Amended Album Version),Plies featuring Tank,-5.672000000000001,73.178
236,03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SODQFQC12A8C13FD7A,1,Good Enough,Evanescence,-12.527000000000001,91.37100000000001
237,03f7e4ac0d94229253aa4c5f6801e23d268ba1aa,SORTPHZ12A8C13D374,1,I Am The Club (Explicit Album Version),Plies,-6.947,86.96700000000001
238,b8f6072f3795433c31b65d2608c9a86695982fd0,SOUCKDH12A8C138FF5,1,Don't Panic,Coldplay,-8.501,122.291
239,b8f6072f3795433c31b65d2608c9a86695982fd0,SOHTQAS12A6701C7BA,4,Crazy,Aerosmith,-4.277,162.343
240,b8f6072f3795433c31b65d2608c9a86695982fd0,SOGCDYR12AC961854A,1,You And Your Heart,Jack Johnson,-7.045,107.042
241,b8f6072f3795433c31b65d2608c9a86695982fd0,SOJHUQN12A6D4F8EDE,4,Emergency (Album Version),Paramore,-4.413,167.97099999999998
242,b8f6072f3795433c31b65d2608c9a86695982fd0,SOOXLKF12A6D4F594A,1,Harder To Breathe,Maroon 5,-4.757,149.917
243,b8f6072f3795433c31b65d2608c9a86695982fd0,SOSELMV12A6D4FCF5A,2,Valerie,Amy Winehouse,-7.256,96.22399999999999
244,b8f6072f3795433c31b65d2608c9a86695982fd0,SOQLLHX12AF72A3586,1,The Space Between,DAVE MATTHEWS BAND,-5.21,85.141
245,b8f6072f3795433c31b65d2608c9a86695982fd0,SOYVCJU12A67AD8617,3,The Carpal Tunnel Of Love,Fall Out Boy,-3.237,140.878
246,b8f6072f3795433c31b65d2608c9a86695982fd0,SOPZHFK12A8C135493,1,Adrift,Jack Johnson,-15.967,241.81799999999998
247,b8f6072f3795433c31b65d2608c9a86695982fd0,SOOQPIK12A6701F1C5,1,Fortunate Fool,Jack Johnson,-10.735999999999999,128.684
248,b8f6072f3795433c31b65d2608c9a86695982fd0,SOYYIZT12A8C1408CA,2,Next Year,Foo Fighters,-4.203,173.983
249,b8f6072f3795433c31b65d2608c9a86695982fd0,SOSAZTX12A67ADBEE0,2,Song For A Friend (Live From Montalvo),Jason Mraz,-10.798,173.468
250,b8f6072f3795433c31b65d2608c9a86695982fd0,SODHTCY12A58A7F125,1,Karma,Alicia Keys,-6.155,113.485
251,fbee1c8ce1a346fa07d2ef648cec81117438b91f,SOUCKDH12A8C138FF5,2,Don't Panic,Coldplay,-8.501,122.291
252,fbee1c8ce1a346fa07d2ef648cec81117438b91f,SOBEVGM12A67ADBCA7,2,Baby Boy [feat. Beyonce],Sean Paul,-7.662999999999999,91.09899999999999
253,fbee1c8ce1a346fa07d2ef648cec81117438b91f,SOHIHSR12AB0184E8F,2,Everyone's At It,Lily Allen,-6.399,116.95700000000001
254,fbee1c8ce1a346fa07d2ef648cec81117438b91f,SOKXYUW12A8C140229,4,Check On It,BeyoncA(c) feat. Slim Thug,-4.293,110.695
255,fbee1c8ce1a346fa07d2ef648cec81117438b91f,SOKZTHA12A8C134830,3,Good Girl Gone Bad,Rihanna,-6.146,94.98700000000001
256,fbee1c8ce1a346fa07d2ef648cec81117438b91f,SOEHTZE12A6310F0F2,3,One I Love,Coldplay,-7.446000000000001,134.02700000000002
257,fbee1c8ce1a346fa07d2ef648cec81117438b91f,SONQNPM12A67020A32,1,Music Of The Sun,Rihanna,-8.298,85.976
258,fbee1c8ce1a346fa07d2ef648cec81117438b91f,SORLLRN12A58A7F1EE,1,Be With You,BeyoncA(c),-6.2589999999999995,149.91299999999998
259,fbee1c8ce1a346fa07d2ef648cec81117438b91f,SOTEFFR12A8C144765,2,A Dustland Fairytale,The Killers,-4.808,134.734
260,fbee1c8ce1a346fa07d2ef648cec81117438b91f,SOSELMV12A6D4FCF5A,2,Valerie,Amy Winehouse,-7.256,96.22399999999999
261,fbee1c8ce1a346fa07d2ef648cec81117438b91f,SOPWKOX12A8C139D43,2,Genius,Kings Of Leon,-6.537999999999999,125.875
262,fbee1c8ce1a346fa07d2ef648cec81117438b91f,SOPDFZN12A670215C4,2,Why Can't This Be Love (Remastered Version),Van Halen,-5.571000000000001,88.471
263,fbee1c8ce1a346fa07d2ef648cec81117438b91f,SOLSJHM12A8C139B46,1,Can't Make You Love Me,Britney Spears,-3.693,107.969
264,fbee1c8ce1a346fa07d2ef648cec81117438b91f,SOJMUAN12AB0183911,1,Street Lights,Kanye West,-9.644,125.59299999999999
265,fbee1c8ce1a346fa07d2ef648cec81117438b91f,SOFKEDR12A8C13D381,1,You (featuring Tank) (Amended Album Version),Plies featuring Tank,-5.672000000000001,73.178
266,fbee1c8ce1a346fa07d2ef648cec81117438b91f,SOPEGIG12A6D4F8CAB,14,AsesAname,Charly GarcAa,-7.382999999999999,93.01100000000001
267,fbee1c8ce1a346fa07d2ef648cec81117438b91f,SORKPVE12A81C20227,1,Runaround (Live Version),Van Halen,-7.042000000000001,130.685
268,fbee1c8ce1a346fa07d2ef648cec81117438b91f,SOPTYJX12A6701CDC6,1,Things I Don't Understand,Coldplay,-6.473,137.00799999999998
269,fbee1c8ce1a346fa07d2ef648cec81117438b91f,SORTPHZ12A8C13D374,6,I Am The Club (Explicit Album Version),Plies,-6.947,86.96700000000001
270,e989e95c51bbe3db1613a17d22a533dcdb3de00b,SOZAPQT12A8C142821,1,Ragoo,Kings Of Leon,-6.391,102.066
271,e989e95c51bbe3db1613a17d22a533dcdb3de00b,SOEHWGF12A6D4F8B2B,1,Hips Don't Lie (featuring Wyclef Jean),Shakira Featuring Wyclef Jean,-5.152,100.023
272,e989e95c51bbe3db1613a17d22a533dcdb3de00b,SOHTQAS12A6701C7BA,2,Crazy,Aerosmith,-4.277,162.343
273,e989e95c51bbe3db1613a17d22a533dcdb3de00b,SOKXYUW12A8C140229,1,Check On It,BeyoncA(c) feat. Slim Thug,-4.293,110.695
274,e989e95c51bbe3db1613a17d22a533dcdb3de00b,SOEHTZE12A6310F0F2,1,One I Love,Coldplay,-7.446000000000001,134.02700000000002
275,e989e95c51bbe3db1613a17d22a533dcdb3de00b,SOOSBQP12A8C1353B6,1,Anytime You Need A Friend,Mariah Carey,-7.8629999999999995,121.884
276,e989e95c51bbe3db1613a17d22a533dcdb3de00b,SOSELMV12A6D4FCF5A,3,Valerie,Amy Winehouse,-7.256,96.22399999999999
277,e989e95c51bbe3db1613a17d22a533dcdb3de00b,SOPWKOX12A8C139D43,1,Genius,Kings Of Leon,-6.537999999999999,125.875
278,e989e95c51bbe3db1613a17d22a533dcdb3de00b,SOOPVJI12AB0183957,6,Just Say Yes,Snow Patrol,-5.519,107.99799999999999
279,e989e95c51bbe3db1613a17d22a533dcdb3de00b,SOFKEDR12A8C13D381,1,You (featuring Tank) (Amended Album Version),Plies featuring Tank,-5.672000000000001,73.178
280,e989e95c51bbe3db1613a17d22a533dcdb3de00b,SOWONPQ12A8BED02A8,1,Don't Matter,Akon,-6.124,125.32799999999999
281,e989e95c51bbe3db1613a17d22a533dcdb3de00b,SORTPHZ12A8C13D374,1,I Am The Club (Explicit Album Version),Plies,-6.947,86.96700000000001
282,8dbd15b69a6ed6be2ed96d1ab76462841f1d3c93,SOZAPQT12A8C142821,2,Ragoo,Kings Of Leon,-6.391,102.066
283,8dbd15b69a6ed6be2ed96d1ab76462841f1d3c93,SOTPQFM12AB017AC9E,3,I'm Not A Loser,Descendents,-8.867,203.29
284,8dbd15b69a6ed6be2ed96d1ab76462841f1d3c93,SOHIHSR12AB0184E8F,1,Everyone's At It,Lily Allen,-6.399,116.95700000000001
285,8dbd15b69a6ed6be2ed96d1ab76462841f1d3c93,SOKXYUW12A8C140229,3,Check On It,BeyoncA(c) feat. Slim Thug,-4.293,110.695
286,8dbd15b69a6ed6be2ed96d1ab76462841f1d3c93,SOKZTHA12A8C134830,2,Good Girl Gone Bad,Rihanna,-6.146,94.98700000000001
287,8dbd15b69a6ed6be2ed96d1ab76462841f1d3c93,SOEHTZE12A6310F0F2,10,One I Love,Coldplay,-7.446000000000001,134.02700000000002
288,8dbd15b69a6ed6be2ed96d1ab76462841f1d3c93,SONQNPM12A67020A32,2,Music Of The Sun,Rihanna,-8.298,85.976
289,8dbd15b69a6ed6be2ed96d1ab76462841f1d3c93,SOTEFFR12A8C144765,1,A Dustland Fairytale,The Killers,-4.808,134.734
290,8dbd15b69a6ed6be2ed96d1ab76462841f1d3c93,SOLSJHM12A8C139B46,1,Can't Make You Love Me,Britney Spears,-3.693,107.969
291,8dbd15b69a6ed6be2ed96d1ab76462841f1d3c93,SOFKEDR12A8C13D381,2,You (featuring Tank) (Amended Album Version),Plies featuring Tank,-5.672000000000001,73.178
292,8dbd15b69a6ed6be2ed96d1ab76462841f1d3c93,SOEMXXF12A6D4F932C,5,Waterfall (Spirit Of The Rainforest Album Version),David Arkenstone,-18.327,106.99799999999999
293,e431b4eac14fb2d6a496775008301d282b91f47e,SOIZLKI12A6D4F7B61,1,Supermassive Black Hole (Album Version),Muse,-3.313,120.01
294,e431b4eac14fb2d6a496775008301d282b91f47e,SOSQIHH12A8C13370B,1,15 Step,Radiohead,-7.057,188.91
295,e431b4eac14fb2d6a496775008301d282b91f47e,SOCGOZK12A8151BD5D,1,Fake Tales Of San Francisco,Arctic Monkeys,-4.385,127.294
296,e431b4eac14fb2d6a496775008301d282b91f47e,SOQLNEY12B0B8062FA,1,Dancing Shoes,Arctic Monkeys,-4.526,144.955
297,e431b4eac14fb2d6a496775008301d282b91f47e,SORJVDO12AF72A1970,1,Stockholm Syndrome,Muse,-4.854,128.134
298,e431b4eac14fb2d6a496775008301d282b91f47e,SOXFSTR12A8AE463B0,1,The Small Print,Muse,-3.589,161.631
299,e431b4eac14fb2d6a496775008301d282b91f47e,SOAOPCG12AC468D27E,1,Everything In Its Right Place,Radiohead,-11.637,122.831
300,e431b4eac14fb2d6a496775008301d282b91f47e,SOBRZCG12A6702187D,1,White Light,Gorillaz,-7.766,154.873
301,e431b4eac14fb2d6a496775008301d282b91f47e,SODKJWI12A8151BD74,1,From The Ritz To The Rubble,Arctic Monkeys,-5.325,184.023
302,e431b4eac14fb2d6a496775008301d282b91f47e,SOSYMSX12A6310DFE2,1,Subterranean Homesick Alien,Radiohead,-9.148,150.84799999999998
303,e431b4eac14fb2d6a496775008301d282b91f47e,SOADCFY12A6310E353,1,Rock The House (Radio Edit),Gorillaz,-7.172999999999999,171.924
304,e431b4eac14fb2d6a496775008301d282b91f47e,SOLJQBW12A6702187B,1,November Has Come,Gorillaz,-8.317,84.141
305,7c7aa7bde39229221e50c1e5ffffc86005fcee2f,SOAXAPU12A67020EF9,2,"Dirty Movies"" (Album Version)",Van Halen,-6.635,184.012
306,7c7aa7bde39229221e50c1e5ffffc86005fcee2f,SOEHWGF12A6D4F8B2B,1,Hips Don't Lie (featuring Wyclef Jean),Shakira Featuring Wyclef Jean,-5.152,100.023
307,7c7aa7bde39229221e50c1e5ffffc86005fcee2f,SOKXYUW12A8C140229,1,Check On It,BeyoncA(c) feat. Slim Thug,-4.293,110.695
308,7c7aa7bde39229221e50c1e5ffffc86005fcee2f,SOTEFFR12A8C144765,1,A Dustland Fairytale,The Killers,-4.808,134.734
309,7c7aa7bde39229221e50c1e5ffffc86005fcee2f,SOQHWMN12A6701E2D9,4,Swing Life Away,Rise Against,-7.678999999999999,184.59099999999998
310,7c7aa7bde39229221e50c1e5ffffc86005fcee2f,SOLSJHM12A8C139B46,1,Can't Make You Love Me,Britney Spears,-3.693,107.969
311,7c7aa7bde39229221e50c1e5ffffc86005fcee2f,SOYVCJU12A67AD8617,2,The Carpal Tunnel Of Love,Fall Out Boy,-3.237,140.878
312,7c7aa7bde39229221e50c1e5ffffc86005fcee2f,SOFKEDR12A8C13D381,1,You (featuring Tank) (Amended Album Version),Plies featuring Tank,-5.672000000000001,73.178
313,7c7aa7bde39229221e50c1e5ffffc86005fcee2f,SODQFQC12A8C13FD7A,1,Good Enough,Evanescence,-12.527000000000001,91.37100000000001
314,7c7aa7bde39229221e50c1e5ffffc86005fcee2f,SOEMXXF12A6D4F932C,5,Waterfall (Spirit Of The Rainforest Album Version),David Arkenstone,-18.327,106.99799999999999
315,7c7aa7bde39229221e50c1e5ffffc86005fcee2f,SOJDXQI12AF72A580E,2,One Year_ Six Months,Yellowcard,-7.063,89.896
316,7c7aa7bde39229221e50c1e5ffffc86005fcee2f,SOPXTAX12A6D4F573B,1,Summer Shudder,AFI,-4.183,170.046
317,4fa22edbfd4fcebb74956c8701e20b15fa1fc3e8,SOVFUXP12AB018F6F0,2,Johnny_ I Hardly Knew Ya,Dropkick Murphys,-3.233,199.497
318,4fa22edbfd4fcebb74956c8701e20b15fa1fc3e8,SOBEVGM12A67ADBCA7,1,Baby Boy [feat. Beyonce],Sean Paul,-7.662999999999999,91.09899999999999
319,4fa22edbfd4fcebb74956c8701e20b15fa1fc3e8,SOTXXBT12A6D4F6B25,1,Hey Sexy Lady,Shaggy / Brian & Tony Gold,-6.468999999999999,101.786
320,4fa22edbfd4fcebb74956c8701e20b15fa1fc3e8,SOHIHSR12AB0184E8F,1,Everyone's At It,Lily Allen,-6.399,116.95700000000001
321,4fa22edbfd4fcebb74956c8701e20b15fa1fc3e8,SOKXYUW12A8C140229,2,Check On It,BeyoncA(c) feat. Slim Thug,-4.293,110.695
322,4fa22edbfd4fcebb74956c8701e20b15fa1fc3e8,SOKZTHA12A8C134830,1,Good Girl Gone Bad,Rihanna,-6.146,94.98700000000001
323,4fa22edbfd4fcebb74956c8701e20b15fa1fc3e8,SOEHTZE12A6310F0F2,1,One I Love,Coldplay,-7.446000000000001,134.02700000000002
324,4fa22edbfd4fcebb74956c8701e20b15fa1fc3e8,SONQNPM12A67020A32,1,Music Of The Sun,Rihanna,-8.298,85.976
325,4fa22edbfd4fcebb74956c8701e20b15fa1fc3e8,SOSELMV12A6D4FCF5A,1,Valerie,Amy Winehouse,-7.256,96.22399999999999
326,4fa22edbfd4fcebb74956c8701e20b15fa1fc3e8,SOJMUAN12AB0183911,1,Street Lights,Kanye West,-9.644,125.59299999999999
327,4fa22edbfd4fcebb74956c8701e20b15fa1fc3e8,SOFKEDR12A8C13D381,1,You (featuring Tank) (Amended Album Version),Plies featuring Tank,-5.672000000000001,73.178
328,4fa22edbfd4fcebb74956c8701e20b15fa1fc3e8,SOZCARG12A6D4F74D1,1,Simon,Lifehouse,-7.072,141.78
329,4fa22edbfd4fcebb74956c8701e20b15fa1fc3e8,SOBCKIM12A8C13936C,1,Pero Me Acuerdo De TA,Christina Aguilera,-7.834,117.984
330,2da8cada14c8acb46cd91fe28a3debd2450435dc,SOBEVGM12A67ADBCA7,1,Baby Boy [feat. Beyonce],Sean Paul,-7.662999999999999,91.09899999999999
331,2da8cada14c8acb46cd91fe28a3debd2450435dc,SOHIHSR12AB0184E8F,2,Everyone's At It,Lily Allen,-6.399,116.95700000000001
332,2da8cada14c8acb46cd91fe28a3debd2450435dc,SOKXYUW12A8C140229,1,Check On It,BeyoncA(c) feat. Slim Thug,-4.293,110.695
333,2da8cada14c8acb46cd91fe28a3debd2450435dc,SOKZTHA12A8C134830,1,Good Girl Gone Bad,Rihanna,-6.146,94.98700000000001
334,2da8cada14c8acb46cd91fe28a3debd2450435dc,SOEHTZE12A6310F0F2,2,One I Love,Coldplay,-7.446000000000001,134.02700000000002
335,2da8cada14c8acb46cd91fe28a3debd2450435dc,SOOSBQP12A8C1353B6,1,Anytime You Need A Friend,Mariah Carey,-7.8629999999999995,121.884
336,2da8cada14c8acb46cd91fe28a3debd2450435dc,SORLLRN12A58A7F1EE,1,Be With You,BeyoncA(c),-6.2589999999999995,149.91299999999998
337,2da8cada14c8acb46cd91fe28a3debd2450435dc,SOTEFFR12A8C144765,1,A Dustland Fairytale,The Killers,-4.808,134.734
338,2da8cada14c8acb46cd91fe28a3debd2450435dc,SOSNQQX12AF729C44C,2,Show You How,The Killers,-6.4670000000000005,82.90899999999999
339,2da8cada14c8acb46cd91fe28a3debd2450435dc,SOPWKOX12A8C139D43,1,Genius,Kings Of Leon,-6.537999999999999,125.875
340,2da8cada14c8acb46cd91fe28a3debd2450435dc,SOJMUAN12AB0183911,1,Street Lights,Kanye West,-9.644,125.59299999999999
341,2da8cada14c8acb46cd91fe28a3debd2450435dc,SOFKEDR12A8C13D381,1,You (featuring Tank) (Amended Album Version),Plies featuring Tank,-5.672000000000001,73.178
342,2da8cada14c8acb46cd91fe28a3debd2450435dc,SOKZILC12A6D4FBC9D,1,Go Baby (feat GemStones) (Explicit Album Version),Lupe Fiasco feat. GemStones,-5.721,200.114
343,2da8cada14c8acb46cd91fe28a3debd2450435dc,SOPMAEU12A67AE0C81,1,The World Turned Upside Down,Coldplay,-6.294,136.82
344,2da8cada14c8acb46cd91fe28a3debd2450435dc,SORTPHZ12A8C13D374,2,I Am The Club (Explicit Album Version),Plies,-6.947,86.96700000000001
